"X1","X2","Range","Variance","CG"
0.0404172516934673,0.815727275550874,0.775310023857407,0.0684223144964951,"cg06417478"
0.0824392941427797,0.856334945336133,0.773895651193353,0.0565962295828493,"cg08779649"
0.172291074795418,0.945549366312265,0.773258291516847,0.0562755845181303,"cg03226844"
0.12020485853161,0.891464858558174,0.771260000026564,0.0720417896997274,"cg05528899"
0.102757044778289,0.872959288497421,0.770202243719132,0.044717176854469,"cg17294865"
0.0844328479656103,0.8516174905659,0.76718464260029,0.0628640687284055,"cg24851651"
0.0289756051442214,0.79108284692532,0.762107241781099,0.0187611021015533,"cg21415969"
0.111336394820662,0.872624468195426,0.761288073374765,0.0224558617398214,"cg12251126"
0.0591791743721633,0.818167194696262,0.758988020324099,0.0492577185718012,"cg11965913"
0.0916457865127596,0.849962404173473,0.758316617660713,0.0433315680774722,"cg14893161"
0.175702685403216,0.928604313120689,0.752901627717473,0.033733610613974,"cg19637330"
0.149502515171587,0.900560955338534,0.751058440166947,0.0168515989973293,"cg23544472"
0.159895107312932,0.910889422351714,0.750994315038782,0.0395478238970507,"cg12031275"
0.116141891296173,0.866997913674172,0.750856022377999,0.0161703414286071,"cg16279088"
0.0979429697766626,0.846921552203632,0.74897858242697,0.057780643628845,"cg03329597"
0.215982804618036,0.964847805895173,0.748865001277137,0.0439685309482772,"cg06406458"
0.125179435748992,0.873424693928817,0.748245258179824,0.045307661605482,"cg24503407"
0.11624073549611,0.864305949144663,0.748065213648553,0.058028673807645,"cg21358336"
0.0649866082397957,0.812455646656816,0.74746903841702,0.0336823238114292,"cg19611616"
0.186140903869778,0.933553563099989,0.747412659230211,0.0465839938007732,"cg17178900"
0.0720161189886606,0.817953917218365,0.745937798229705,0.0560704147459773,"cg04657146"
0.0732258677305967,0.817997550390444,0.744771682659848,0.0392576893832223,"cg22459517"
0.0336099907226949,0.777826054400276,0.744216063677581,0.0172077238022621,"cg10800953"
0.099314999253415,0.843371278981292,0.744056279727877,0.0570025550227319,"cg16814680"
0.17113779237157,0.914616869839595,0.743479077468025,0.0128099302300096,"cg12374123"
0.20013795759973,0.937140898420259,0.737002940820529,0.0324732045364286,"cg19754622"
0.136208004958875,0.871834460228679,0.735626455269804,0.015438993783482,"cg10617763"
0.180731966960857,0.914311450183564,0.733579483222707,0.0512070501256561,"cg16006841"
0.0597565697390226,0.79249260939376,0.732736039654737,0.0141831315124694,"cg17243193"
0.0569787148634193,0.788481369437545,0.731502654574126,0.0162216017295194,"cg10484990"
0.0584399632441687,0.788013411626744,0.729573448382576,0.0572219621538466,"cg04683516"
0.0946898294619334,0.823873710637496,0.729183881175562,0.0490706409065365,"cg07796016"
0.0689960639791848,0.793172815647835,0.72417675166865,0.00912071269959655,"cg23484981"
0.115522199742932,0.839474071575765,0.723951871832833,0.0368414555543269,"cg18105134"
0.224234361966248,0.948026130603939,0.723791768637691,0.0387909891974251,"cg06060754"
0.136258763909016,0.859547368364126,0.72328860445511,0.0315405873330373,"cg24100841"
0.0923224785544649,0.815424611357531,0.723102132803066,0.030902594077645,"cg27326062"
0.235306465612899,0.958000613706274,0.722694148093375,0.0480273497921556,"cg01153376"
0.101436481484679,0.823617655686624,0.722181174201945,0.0148669372285483,"cg26287080"
0.0989465374313843,0.820107925526902,0.721161388095518,0.0195731116121689,"cg21526238"
0.0402046792301221,0.760410080277748,0.720205401047626,0.0210305042711843,"cg13330868"
0.0367714795431258,0.754902961975889,0.718131482432763,0.01600033439703,"cg18539546"
0.151578009117666,0.867435364426783,0.715857355309117,0.0336592489472322,"cg21036194"
0.165047452191704,0.880598374534063,0.715550922342359,0.0452693696347061,"cg13862711"
0.0618970238576661,0.776896291899574,0.714999268041907,0.036959596771051,"cg00028022"
0.0583187653371286,0.772457454646499,0.714138689309371,0.0176327423042256,"cg25410396"
0.0421993143297905,0.755925103970891,0.713725789641101,0.0180550491947352,"cg15057061"
0.142083355820177,0.853490293252712,0.711406937432535,0.0422153716358837,"cg06675417"
0.252431618407697,0.962116466162406,0.70968484775471,0.0124827377970887,"cg21448167"
0.171505081327275,0.881109675669376,0.709604594342101,0.0488871884075726,"cg24686902"
0.18896178292364,0.89798302233737,0.70902123941373,0.0322668954266748,"cg09232555"
0.0812454340825868,0.788451030826057,0.707205596743471,0.0845738589143525,"cg00944631"
0.265231793652923,0.972403574370725,0.707171780717802,0.0630550478406695,"cg07249765"
0.0555365757223888,0.761731815597222,0.706195239874833,0.0535466575555177,"cg24506221"
0.126521180406124,0.831599954345955,0.705078773939831,0.0172493775517879,"cg14594459"
0.144236068595506,0.849239116556098,0.705003047960592,0.0293377534363126,"cg23024343"
0.137182545108072,0.840612738294871,0.703430193186799,0.0348079261352758,"cg26220594"
0.203407591253024,0.905885216883755,0.702477625630731,0.0338075742624782,"cg24796644"
0.261396769125141,0.963448065993889,0.702051296868748,0.0449818076731102,"cg26764761"
0.0920976487201963,0.792563010020171,0.700465361299975,0.0363510130647275,"cg01132407"
0.0143428927129786,0.714580987626636,0.700238094913657,0.0103958739257766,"cg24992817"
0.110228861290022,0.809540784505057,0.699311923215035,0.0465249588020348,"cg06223162"
0.0888460209401298,0.787994651177433,0.699148630237303,0.051549601519879,"cg23899408"
0.0778589543037297,0.776509457988872,0.698650503685142,0.0400895749805592,"cg14227325"
0.0783954689924609,0.774663758995251,0.69626829000279,0.0517681360241329,"cg08477332"
0.114777745508638,0.808272955322053,0.693495209813416,0.0342397246108194,"cg10568066"
0.100923278172611,0.79425841636977,0.693335138197159,0.0379506245050947,"cg15652532"
0.0610677441029954,0.753987610735299,0.692919866632304,0.0509486520245333,"cg19214707"
0.186722817704358,0.876784550657871,0.690061732953514,0.0553439041320272,"cg03651054"
0.0340054623996231,0.721575619192108,0.687570156792485,0.0134846328831061,"cg00705668"
0.125286475096168,0.812367488694851,0.687081013598683,0.0508065648362468,"cg13064658"
0.0575014900499005,0.740581302550637,0.683079812500737,0.0113122938282425,"cg08770580"
0.0743391970898586,0.756780548240839,0.682441351150981,0.0427473624339204,"cg04546413"
0.139540657424217,0.821867644723589,0.682326987299371,0.0447198588408286,"cg20485607"
0.0548934016036399,0.736743114807106,0.681849713203466,0.0381523202554033,"cg16474696"
0.150790344704206,0.832235913946445,0.681445569242239,0.0388919121837568,"cg11012412"
0.267313713668911,0.947561412737831,0.68024769906892,0.0258998967239265,"cg01996567"
0.183308347358768,0.863514584023977,0.680206236665208,0.0164074607061679,"cg08820231"
0.0804022765317629,0.760546155011818,0.680143878480055,0.0317148942185684,"cg03738707"
0.098851897940713,0.778251634205792,0.679399736265079,0.0346609643977402,"cg00274965"
0.0438969192004471,0.721685743745355,0.677788824544908,0.0480830175554707,"cg04090468"
0.05888501606482,0.735423486750882,0.676538470686062,0.0456788679130294,"cg14911689"
0.0534964174822938,0.729030518098799,0.675534100616506,0.0389617942475484,"cg10596483"
0.0647891548482651,0.739937886405162,0.675148731556897,0.0353609499732205,"cg21594961"
0.204637635831954,0.87945342987513,0.674815794043176,0.0388165373554703,"cg02891314"
0.166262367610426,0.838649854398479,0.672387486788052,0.0301958012000645,"cg11062466"
0.15280362556291,0.825179700276254,0.672376074713344,0.0328761862348705,"cg12196389"
0.0356333952926756,0.707892222678176,0.6722588273855,0.0244469867441318,"cg05795005"
0.0806820558833646,0.752783405235613,0.672101349352248,0.0580415385115163,"cg23804921"
0.0815281675263423,0.752930911993636,0.671402744467294,0.0429753946730694,"cg08750459"
0.192849364354251,0.86298422835702,0.670134864002768,0.0396917692971089,"cg04282082"
0.236064756156282,0.90548568847748,0.669420932321198,0.0205752773857668,"cg02769477"
0.251948538632139,0.920632241344405,0.668683702712266,0.0141499435277722,"cg23169512"
0.199402759615572,0.867297355475019,0.667894595859447,0.035093646648643,"cg13835168"
0.122384879112317,0.784932036959448,0.662547157847132,0.0380577147810512,"cg07167872"
0.235665070326966,0.897582767942083,0.661917697615118,0.0336268766183377,"cg15570656"
0.210978677456731,0.872671526399713,0.661692848942982,0.032205964704308,"cg16293892"
0.179531056109328,0.841012483953756,0.661481427844429,0.0241376889523729,"cg19418458"
0.202303682856545,0.863147031487549,0.660843348631003,0.0246129717002384,"cg14780466"
0.181002432615633,0.841362590831537,0.660360158215904,0.0256212572663976,"cg20293942"
0.127665753336826,0.787451501846149,0.659785748509322,0.0392459868780378,"cg17052675"
0.0713729836071101,0.729400602415712,0.658027618808602,0.0421591125293907,"cg06864789"
0.0394630055163227,0.69684432121306,0.657381315696737,0.0349951478953904,"cg24088508"
0.111569441329159,0.768270756646471,0.656701315317312,0.0384486021052939,"cg18136963"
0.0456442191851989,0.701874335379354,0.656230116194155,0.0390946835227511,"cg03393996"
0.30241643850858,0.95732747002035,0.654911031511769,0.0278067216529104,"cg12310025"
0.19786741310335,0.851898847213585,0.654031434110235,0.0286902880775356,"cg13768055"
0.109994447994473,0.763126497093165,0.653132049098692,0.0338436330318249,"cg10909185"
0.261985934194834,0.914338778485355,0.652352844290521,0.0216358392572412,"cg15123087"
0.190341196897422,0.84267015230547,0.652328955408048,0.062088944759457,"cg17404449"
0.163592887258467,0.814040073588801,0.650447186330334,0.0185140911314845,"cg22425860"
0.103602978687192,0.753405581716327,0.649802603029135,0.0292467521135792,"cg23066280"
0.115506734326063,0.764319880527636,0.648813146201573,0.0257101335498165,"cg15595755"
0.29212619904502,0.9407718847006,0.64864568565558,0.039138249571717,"cg13944838"
0.104037999067051,0.750859382347192,0.646821383280141,0.0361168612025002,"cg10296238"
0.224525610337323,0.871313024100875,0.646787413763552,0.0335724429641638,"cg18805164"
0.0885747599157303,0.735000620252735,0.646425860337005,0.0241643555481879,"cg16781264"
0.159976940166588,0.806113520212869,0.646136580046281,0.0242507042104946,"cg17118775"
0.227727427227689,0.873700674113325,0.645973246885636,0.0302531890328022,"cg19089141"
0.327858045075843,0.972358600340746,0.644500555264902,0.0109787962919644,"cg16619049"
0.199495974214165,0.843516085717321,0.644020111503156,0.0399222313645393,"cg04248279"
0.258490529866437,0.902405739751647,0.643915209885209,0.0146528863415182,"cg09080788"
0.0855652724301041,0.728918456031936,0.643353183601832,0.0269284519935105,"cg19665696"
0.124542878014309,0.767791572931304,0.643248694916995,0.0290538738948178,"cg13401893"
0.183233187682925,0.823816759958607,0.640583572275682,0.0237604711603914,"cg26597838"
0.103368828820451,0.742949522333769,0.639580693513318,0.0293806642008493,"cg27436995"
0.0753834841209593,0.714104613369131,0.638721129248172,0.0398400965994024,"cg26882525"
0.247753528505584,0.886028356651598,0.638274828146015,0.0385853706435863,"cg08265274"
0.228687310061938,0.865708901255074,0.637021591193136,0.0320359565552494,"cg23248424"
0.0600203553244022,0.696743430279094,0.636723074954692,0.0307823143506594,"cg18705301"
0.131605738320364,0.768061436976499,0.636455698656135,0.0285423180418067,"cg12633154"
0.246315735943885,0.882220704427202,0.635904968483316,0.0252519583878812,"cg03198009"
0.224325030124302,0.859406620069883,0.635081589945582,0.015031554787573,"cg17215151"
0.111195717535174,0.745849883686198,0.634654166151025,0.0352920171436975,"cg11247378"
0.118823429267514,0.752156133163378,0.633332703895863,0.0278488251351528,"cg09399716"
0.178410597514478,0.81171912903956,0.633308531525082,0.0286474938491011,"cg03447554"
0.184077500382572,0.81737942691214,0.633301926529568,0.0341307424594176,"cg11949518"
0.240020275091744,0.872797427286606,0.632777152194862,0.0343981420649477,"cg17920646"
0.187508942118753,0.819893812815075,0.632384870696321,0.0544538733143501,"cg00274640"
0.113143224492253,0.745254073655491,0.632110849163239,0.027986900070056,"cg16301894"
0.146391719505765,0.777892661820962,0.631500942315197,0.0309753045497883,"cg13874425"
0.127873568071471,0.759142107950735,0.631268539879264,0.0362989397161894,"cg01324343"
0.245552270619713,0.876792911896224,0.631240641276511,0.0275869581715094,"cg20228636"
0.0363661696205756,0.667377624741302,0.631011455120727,0.0380515225718833,"cg26654770"
0.1352551293817,0.765879293086677,0.630624163704977,0.0369098838920241,"cg15019001"
0.217695944494541,0.847909642484557,0.630213697990016,0.0361804950984896,"cg07314988"
0.0962165236648145,0.726280181446888,0.630063657782073,0.0376298178276185,"cg16744531"
0.294590443341884,0.923665122004485,0.629074678662601,0.0109520459840882,"cg10933457"
0.0945921447815884,0.723005939929623,0.628413795148035,0.0176402583234077,"cg18404925"
0.0270148117253108,0.655177483021566,0.628162671296255,0.0534390789448125,"cg18110333"
0.193733637116011,0.82045738202705,0.626723744911039,0.0351532785672375,"cg15465743"
0.255447474983119,0.881441242542185,0.625993767559066,0.0153758380026411,"cg13291296"
0.239813836018473,0.864563229247338,0.624749393228865,0.0282601904808548,"cg17658113"
0.239788311491821,0.86442073785633,0.624632426364509,0.0224955155044555,"cg21724239"
0.00776144862573437,0.631986933260364,0.62422548463463,0.0297982519677218,"cg04955116"
0.258779523901455,0.882349163330398,0.623569639428944,0.0282237623614088,"cg03449857"
0.341949344824241,0.96442862545342,0.622479280629179,0.0320120794790462,"cg19778375"
0.103151072417763,0.725130653785371,0.621979581367608,0.0266997193776362,"cg22635676"
0.0695158227567639,0.691024715170234,0.62150889241347,0.0365739580275057,"cg03188948"
0.0282728993560124,0.649704234027952,0.621431334671939,0.0149521282998795,"cg17313483"
0.322309552117379,0.943201136637882,0.620891584520503,0.0231635090063037,"cg17416644"
0.180208425510538,0.801026055670857,0.620817630160319,0.0247732646774048,"cg05481257"
0.124804036458495,0.744330092596062,0.619526056137567,0.0343937872546694,"cg15532640"
0.321169953502505,0.9406440578661,0.619474104363595,0.0254162885491697,"cg13752114"
0.211464904066096,0.828473557515268,0.617008653449172,0.0133813791927236,"cg12303247"
0.296715346086188,0.913444154901836,0.616728808815648,0.00962914761101561,"cg12426467"
0.0848885371753421,0.701589347618217,0.616700810442875,0.0277201229900528,"cg02299497"
0.304381626313977,0.92102892799641,0.616647301682433,0.0192579402264716,"cg05457730"
0.330968714633664,0.944213256875272,0.613244542241608,0.0268442253433124,"cg11383134"
0.173398076867035,0.78623142495078,0.612833348083745,0.0276131456628563,"cg05030953"
0.140664079930743,0.753068533966933,0.61240445403619,0.0301694675219889,"cg19876987"
0.347629520682694,0.958207367878041,0.610577847195347,0.0161744211043018,"cg09329516"
0.256890048640799,0.867197509445543,0.610307460804744,0.0351675568140991,"cg07157030"
0.0728855977167223,0.682837443428273,0.609951845711551,0.0308151023330252,"cg09827761"
0.0730955713057902,0.682986531125043,0.609890959819253,0.0199163268863751,"cg15549821"
0.306214854187818,0.915530425491695,0.609315571303878,0.0316548125164463,"cg21158163"
0.281504644117511,0.890643365353858,0.609138721236346,0.0319598204141361,"cg14167415"
0.187732534268953,0.796187707541601,0.608455173272649,0.0658986444475671,"cg18391209"
0.169262487516974,0.77702541190068,0.607762924383706,0.040628218536506,"cg24853868"
0.127013210953162,0.734538199825299,0.607524988872137,0.0211676844575102,"cg12648811"
0.20150098621989,0.808543152223227,0.607042166003337,0.0259903349954828,"cg16106427"
0.245711201942546,0.852689037412946,0.606977835470401,0.0337019057556697,"cg23649088"
0.137786632348857,0.744094357591498,0.606307725242641,0.0371973446787265,"cg01097406"
0.107767076884835,0.713360863885803,0.605593787000968,0.0272604179862871,"cg03363289"
0.246036644561336,0.851212201874749,0.605175557313414,0.0294778028462476,"cg04181038"
0.292364068281547,0.897523588259403,0.605159519977855,0.0177210752324432,"cg13671412"
0.278541179791425,0.883540686280683,0.604999506489258,0.0280230653712563,"cg20053110"
0.25371368614684,0.858706571612657,0.604992885465817,0.0260594599239658,"cg06546677"
0.0560546752167829,0.659742537627446,0.603687862410664,0.0285101998035944,"cg07382347"
0.112416715411108,0.71501321495143,0.602596499540321,0.0270000548296223,"cg04737881"
0.0497431214366817,0.65110582695473,0.601362705518048,0.0308344962478417,"cg01053087"
0.245593629233705,0.846350050767943,0.600756421534238,0.0238614334846311,"cg03686964"
0.246650275418103,0.845882203446598,0.599231928028495,0.0400543656314516,"cg05995465"
0.133723275317232,0.732842143171497,0.599118867854264,0.0245666457410824,"cg05353869"
0.092561758720014,0.691318181320511,0.598756422600497,0.0244051976203976,"cg20415053"
0.229063984081604,0.827735918700379,0.598671934618775,0.0100495209679515,"cg15990955"
0.186397922819266,0.784506772963421,0.598108850144154,0.0267862932560619,"cg11076954"
0.220476417078997,0.818549763281207,0.59807334620221,0.0575446162706549,"cg00456343"
0.255838757987815,0.853905690344587,0.598066932356772,0.0252488255980571,"cg02964324"
0.370973353344667,0.968285912070299,0.597312558725632,0.0121228072616756,"cg26075639"
0.251958243182587,0.84917082971547,0.597212586532884,0.0293586602667634,"cg09035930"
0.168403330348198,0.765581006301563,0.597177675953365,0.0283137741580497,"cg14240646"
0.185109487818216,0.782134429136185,0.59702494131797,0.0252679410493973,"cg00101154"
0.119595622867695,0.716379809038824,0.596784186171129,0.0321727336810379,"cg17221813"
0.323665412548516,0.919208491343455,0.595543078794939,0.0284356583286174,"cg02872767"
0.0576331917897093,0.652722723246051,0.595089531456341,0.0252510316720709,"cg13498757"
0.0850959943911141,0.679843346604732,0.594747352213618,0.0448363294166606,"cg09352518"
0.100325839932326,0.694849398321917,0.594523558389591,0.0231129850128187,"cg14279361"
0.0966316243735973,0.690536238123495,0.593904613749898,0.0256759794653481,"cg10930308"
0.165796153641297,0.759695423420173,0.593899269778876,0.0291053869404678,"cg26371957"
0.275674161368938,0.869485338065317,0.593811176696379,0.0317375216517822,"cg00901687"
0.0656161126532227,0.658859363343496,0.593243250690273,0.026016395532701,"cg14983838"
0.340601712416241,0.933554267271822,0.592952554855581,0.0353212088776902,"cg07134666"
0.0933265027843405,0.686014721274388,0.592688218490047,0.0213731502946632,"cg14464133"
0.19552779461181,0.787703881706824,0.592176087095014,0.0247460992569524,"cg08010094"
0.299717623225845,0.891480102952642,0.591762479726798,0.0120579719024106,"cg00777622"
0.171353376807082,0.763059246113871,0.591705869306789,0.0198126334869265,"cg19142026"
0.134690699949628,0.725056199107589,0.590365499157961,0.027157179430713,"cg06712767"
0.213784911314611,0.804103005180246,0.590318093865636,0.0318661650307938,"cg22443212"
0.259739417949948,0.848913624227609,0.589174206277661,0.0391847346630607,"cg15668967"
0.15372864424473,0.742557075619533,0.588828431374803,0.0259782666852,"cg23681866"
0.163842313468054,0.752413717422241,0.588571403954187,0.0334918636487201,"cg13077366"
0.165607855414522,0.753457694766905,0.587849839352383,0.0248244397726575,"cg13148921"
0.132548273562363,0.720141175455279,0.587592901892916,0.031430188812078,"cg03938978"
0.256039730000282,0.843571614172957,0.587531884172675,0.0242654017835697,"cg06926377"
0.288729436127051,0.876195502386377,0.587466066259326,0.0198457998486082,"cg06060522"
0.214917420379647,0.80162384678445,0.586706426404804,0.0208215311232524,"cg08219700"
0.24922096096787,0.835767510274545,0.586546549306675,0.0179379073355109,"cg18850127"
0.270006200955966,0.856451634688417,0.586445433732451,0.0268026426258284,"cg26094651"
0.157595316542254,0.743998695026563,0.586403378484308,0.016592817398455,"cg26227225"
0.14999317904266,0.736202147838079,0.586208968795419,0.0318770902564766,"cg13081526"
0.285104555575691,0.8700721021662,0.584967546590509,0.0292036783172275,"cg16906346"
0.187895062281238,0.772749355231228,0.58485429294999,0.0241037278662798,"cg20503657"
0.221812467559953,0.806652593966296,0.584840126406342,0.0315594193755337,"cg18771300"
0.0466456249118923,0.630899838313039,0.584254213401147,0.0233881828012259,"cg14023020"
0.0896699427824386,0.673418644077678,0.58374870129524,0.0297209627577131,"cg25243082"
0.293573545925454,0.877293848844487,0.583720302919033,0.033669713334616,"cg18918831"
0.24646336897668,0.829692273932534,0.583228904955853,0.0311745726431725,"cg07044115"
0.0333725594354135,0.615761154490759,0.582388595055346,0.0372277968749521,"cg03748376"
0.281324690745064,0.863107249195857,0.581782558450793,0.0181462526035646,"cg24680439"
0.151042907133784,0.732195006764179,0.581152099630395,0.0209984826700528,"cg07021052"
0.125421397718317,0.706378822907641,0.580957425189323,0.0156855076285278,"cg13963044"
0.104957567231008,0.685812103446507,0.580854536215499,0.0123524012562661,"cg17704839"
0.249445169138313,0.829948860992621,0.580503691854307,0.0350576935806606,"cg19596870"
0.135314188387706,0.715798999158672,0.580484810770966,0.0191635044345139,"cg05856321"
0.245809589628445,0.825922232005874,0.580112642377429,0.0348133593423483,"cg06205333"
0.326657928604647,0.906741604617384,0.580083676012736,0.0223871262255814,"cg10736303"
0.264950843737926,0.844881805666226,0.579930961928301,0.0200587168116545,"cg00588198"
0.226226325867847,0.805874754867923,0.579648429000076,0.0207792785948881,"cg19572051"
0.0994814881141039,0.679074102582399,0.579592614468295,0.0253841814571229,"cg24467349"
0.360501118079697,0.940043076913252,0.579541958833555,0.0182216981366868,"cg14973360"
0.19427030732274,0.77352460829512,0.579254300972379,0.0170716665387678,"cg10277872"
0.160921982149065,0.739155436456572,0.578233454307507,0.0274993201622832,"cg08899523"
0.334535165150121,0.91265931981989,0.57812415466977,0.0192842511220263,"cg03264133"
0.0477146468252109,0.625788921005408,0.578074274180197,0.045815154257807,"cg26328633"
0.279827833043899,0.85755587481595,0.577728041772051,0.0201330315845205,"cg02352685"
0.201557121520585,0.779032711351379,0.577475589830795,0.0371562244907649,"cg05372444"
0.269824888538917,0.847288657713762,0.577463769174845,0.0259984369213609,"cg17611936"
0.111407072566888,0.688763914601408,0.57735684203452,0.0219497141206149,"cg11059159"
0.330558722795709,0.907676525971316,0.577117803175607,0.0222574303757816,"cg15806569"
0.367661831570696,0.94441174511594,0.576749913545244,0.0220853006698102,"cg10075506"
0.0782161512250989,0.6548204032341,0.576604252009001,0.0251846302926617,"cg04043455"
0.0440129382190482,0.620379965978964,0.576367027759916,0.0461452197423414,"cg25340688"
0.34953013119803,0.925114029501262,0.575583898303232,0.0244876216093271,"cg22676075"
0.25476453934048,0.830305305691644,0.575540766351163,0.0270873982004093,"cg24536782"
0.0546205579905224,0.630040814137999,0.575420256147477,0.0246290486148342,"cg03299990"
0.0613635560076417,0.636573873400405,0.575210317392764,0.0286246910603636,"cg18522231"
0.215391757669444,0.790172967941396,0.574781210271952,0.0310430629778235,"cg17220055"
0.235591504460281,0.810340291663434,0.574748787203153,0.0428901188109335,"cg14856563"
0.388940423714376,0.963585366448322,0.574644942733946,0.02158741238895,"cg13943068"
0.167703296060187,0.741697436473038,0.573994140412851,0.0405424407203338,"cg09549987"
0.135423867208661,0.709016333837,0.573592466628339,0.0280150057299545,"cg16653991"
0.232611449259246,0.805865687464208,0.573254238204962,0.0128004996324072,"cg17594624"
0.217788976752553,0.790893930564704,0.573104953812151,0.0228499626163203,"cg10486069"
0.317461872414621,0.889038243046008,0.571576370631388,0.0227451916033394,"cg08642068"
0.324654582127686,0.896102099311649,0.571447517183962,0.029670027147012,"cg03461641"
0.0757794988498656,0.647010176526806,0.571230677676941,0.0265073070053037,"cg09584650"
0.186018019855537,0.757188694319939,0.571170674464403,0.0280093406746771,"cg12011299"
0.208264878006339,0.779365920210035,0.571101042203697,0.0245364099442394,"cg07952421"
0.225313153315635,0.795718050208308,0.570404896892673,0.0222335939331395,"cg04082016"
0.239621571773068,0.808149032054289,0.568527460281221,0.0241996306353156,"cg01620164"
0.183718251844576,0.752236553321969,0.568518301477392,0.0282245633186983,"cg02270332"
0.042797923208718,0.610889623757319,0.568091700548601,0.0292992067170619,"cg10317314"
0.0849685318764083,0.652679119267762,0.567710587391354,0.0296244361611046,"cg18786623"
0.109117433777769,0.676736732871228,0.567619299093459,0.0257216282029309,"cg05547895"
0.107074679851695,0.674092292464509,0.567017612612814,0.0300424698517608,"cg16761754"
0.205520156080203,0.77140096135416,0.565880805273957,0.0203540188773045,"cg13207630"
0.0414770630115361,0.606265118964073,0.564788055952537,0.036910585866428,"cg01483656"
0.111696311720072,0.675803900501349,0.564107588781277,0.0190960809697518,"cg21550804"
0.107910301486436,0.671590138137962,0.563679836651525,0.0290604537102802,"cg12744031"
0.160362896886501,0.723658501776103,0.563295604889602,0.0223340508563152,"cg00807871"
0.208773983258214,0.771911255737835,0.563137272479621,0.0174924971867222,"cg08222618"
0.111176772775173,0.674187962846324,0.563011190071151,0.029239368002876,"cg01238044"
0.135701047695979,0.69851532515409,0.56281427745811,0.0264513634786771,"cg04354002"
0.256675198772084,0.819446387542356,0.562771188770272,0.0171757587956912,"cg07040013"
0.372188017520451,0.934013992709839,0.561825975189389,0.0154050618561456,"cg00837987"
